entry_date,entry_price,exit_date,exit_price,PnL,Balance,Cum_PnL
2021-06-24 21:30:00,34662.28,2021-06-25 01:45:00,34816.64,-154.36,260126.77999999994,160126.77999999994
2021-06-25 02:00:00,35400.0,2021-06-25 04:15:00,34779.07,-620.93,259505.84999999995,159505.84999999995
2021-06-25 04:30:00,34691.18,2021-06-25 22:45:00,31436.66,3254.52,262760.36999999994,162760.36999999994
2021-06-26 04:30:00,32120.0,2021-06-26 06:15:00,32292.17,172.17,262932.5399999999,162932.53999999995
2021-06-26 06:30:00,31789.6,2021-06-26 10:45:00,31064.09,725.51,263658.04999999993,163658.04999999996
2021-06-26 11:00:00,31498.65,2021-06-26 13:30:00,31009.51,-489.14,263168.9099999999,163168.90999999995
2021-06-26 13:45:00,30799.99,2021-06-26 17:30:00,31198.6,-398.61,262770.29999999993,162770.29999999996
2021-06-26 17:45:00,31665.47,2021-06-26 21:00:00,31005.72,-659.75,262110.54999999996,162110.54999999996
2021-06-26 21:15:00,31000.86,2021-06-26 22:45:00,31736.84,-735.98,261374.56999999995,161374.56999999995
2021-06-26 23:00:00,31858.01,2021-06-27 09:15:00,32930.01,1072.0,262446.56999999995,162446.56999999995
2021-06-27 09:30:00,32564.86,2021-06-27 12:00:00,33121.25,-556.39,261890.17999999993,161890.17999999993
2021-06-27 12:15:00,33270.0,2021-06-27 17:45:00,33000.01,-269.99,261620.18999999994,161620.18999999994
2021-06-27 18:00:00,32618.73,2021-06-27 21:45:00,32839.99,-221.26,261398.92999999993,161398.92999999993
2021-06-27 22:00:00,33680.27,2021-06-27 22:00:00,33680.27,-845.75,260553.17999999993,160553.17999999993
2021-06-28 04:45:00,34348.94,2021-06-28 07:15:00,34752.73,-403.79,260149.38999999993,160149.38999999993
2021-06-28 07:30:00,35121.54,2021-06-28 09:30:00,34586.72,-534.82,259614.56999999992,159614.56999999992
2021-06-28 09:45:00,34381.96,2021-06-28 15:15:00,34490.61,-108.65,259505.91999999993,159505.91999999993
2021-06-28 15:30:00,34607.9,2021-06-28 17:15:00,34488.17,-119.73,259386.18999999992,159386.18999999992
2021-06-28 17:30:00,34149.06,2021-06-28 20:30:00,34559.02,-409.96,258976.22999999992,158976.22999999992
2021-06-28 20:45:00,34651.72,2021-06-29 02:00:00,34715.36,63.64,259039.86999999994,159039.86999999994
2021-06-29 02:15:00,34363.67,2021-06-29 06:00:00,34683.1,-319.43,258720.43999999994,158720.43999999994
2021-06-29 06:15:00,34920.52,2021-06-29 21:45:00,36226.33,1305.81,260026.24999999994,160026.24999999994
2021-06-29 22:00:00,36005.77,2021-06-30 18:15:00,34613.78,1391.99,261418.23999999993,161418.23999999993
2021-06-30 18:30:00,34837.9,2021-07-01 01:45:00,34923.04,85.14,261503.37999999995,161503.37999999995
2021-07-01 02:00:00,34573.61,2021-07-01 11:30:00,33518.31,1055.3,262558.67999999993,162558.67999999993
2021-07-01 11:45:00,33696.91,2021-07-01 14:15:00,33181.99,-514.92,262043.75999999992,162043.75999999992
2021-07-01 14:30:00,33120.26,2021-07-01 20:30:00,33392.84,-272.58,261771.17999999993,161771.17999999993
2021-07-01 20:45:00,33386.45,2021-07-02 01:30:00,33415.32,28.87,261800.04999999993,161800.04999999993
2021-07-02 01:45:00,33261.3,2021-07-02 07:30:00,33167.5,93.8,261893.84999999992,161893.84999999992
2021-07-02 07:45:00,33340.17,2021-07-02 09:00:00,33270.71,-69.46,261824.38999999993,161824.38999999993
2021-07-02 09:15:00,32958.42,2021-07-02 13:30:00,33306.5,-348.08,261476.30999999994,161476.30999999994
2021-07-02 13:45:00,33451.7,2021-07-02 18:45:00,33275.36,-176.34,261299.96999999994,161299.96999999994
2021-07-02 19:00:00,33149.5,2021-07-02 22:15:00,33465.0,-315.5,260984.46999999994,160984.46999999994
2021-07-02 22:30:00,33529.79,2021-07-03 02:45:00,33506.9,-22.89,260961.57999999993,160961.57999999993
2021-07-03 03:00:00,33407.78,2021-07-03 05:45:00,33683.02,-275.24,260686.33999999994,160686.33999999994
2021-07-03 06:00:00,33726.43,2021-07-03 17:30:00,34928.42,1201.99,261888.32999999993,161888.32999999993
2021-07-03 21:45:00,34533.19,2021-07-04 03:00:00,34629.43,-96.24,261792.08999999994,161792.08999999994
2021-07-04 03:15:00,34680.0,2021-07-04 12:30:00,35442.15,762.15,262554.23999999993,162554.23999999993
2021-07-04 12:45:00,35239.4,2021-07-04 16:00:00,35517.56,-278.16,262276.07999999996,162276.07999999993
2021-07-04 16:15:00,35637.62,2021-07-04 22:30:00,35594.88,-42.74,262233.33999999997,162233.33999999994
2021-07-04 22:45:00,35357.23,2021-07-05 10:15:00,34389.12,968.11,263201.44999999995,163201.44999999992
2021-07-05 10:30:00,34464.45,2021-07-05 11:00:00,34229.21,-235.24,262966.20999999996,162966.20999999993
2021-07-05 11:15:00,33733.58,2021-07-05 17:30:00,33172.26,561.32,263527.5299999999,163527.52999999994
2021-07-05 17:45:00,33680.02,2021-07-05 23:30:00,33831.29,151.27,263678.79999999993,163678.79999999993
2021-07-05 23:45:00,33672.72,2021-07-06 03:45:00,33896.83,-224.11,263454.68999999994,163454.68999999994
2021-07-06 04:00:00,34486.0,2021-07-06 08:45:00,34959.09,473.09,263927.7799999999,163927.77999999994
2021-07-06 09:00:00,34476.26,2021-07-06 23:00:00,34047.22,429.04,264356.81999999995,164356.81999999995
2021-07-06 23:15:00,34068.23,2021-07-07 14:15:00,34706.6,638.37,264995.18999999994,164995.18999999994
2021-07-07 14:30:00,34568.51,2021-07-08 05:15:00,33179.0,1389.51,266384.69999999995,166384.69999999995
2021-07-08 06:00:00,33345.0,2021-07-08 07:15:00,33033.69,-311.31,266073.38999999996,166073.38999999996
2021-07-08 07:30:00,32547.13,2021-07-08 12:15:00,32647.02,-99.89,265973.49999999994,165973.49999999994
2021-07-08 12:30:00,32786.0,2021-07-08 21:30:00,32882.61,96.61,266070.1099999999,166070.10999999993
2021-07-08 21:45:00,32685.0,2021-07-09 02:15:00,32825.01,-140.01,265930.0999999999,165930.09999999992
2021-07-09 02:30:00,32820.92,2021-07-09 06:45:00,32850.0,29.08,265959.17999999993,165959.1799999999
2021-07-09 07:00:00,32772.75,2021-07-09 12:45:00,32969.49,-196.74,265762.43999999994,165762.43999999992
2021-07-09 13:00:00,33180.01,2021-07-10 01:30:00,33902.01,722.0,266484.43999999994,166484.43999999992
2021-07-10 01:45:00,33756.38,2021-07-10 08:00:00,33768.31,-11.93,266472.5099999999,166472.50999999992
2021-07-10 08:15:00,33807.95,2021-07-10 16:45:00,34014.28,206.33,266678.8399999999,166678.8399999999
2021-07-10 17:00:00,33678.88,2021-07-10 21:30:00,33354.99,323.89,267002.7299999999,167002.72999999992
2021-07-10 21:45:00,33408.21,2021-07-11 03:30:00,33456.31,48.1,267050.82999999996,167050.82999999993
2021-07-11 03:45:00,33446.92,2021-07-11 08:00:00,33489.94,-43.02,267007.80999999994,167007.80999999994
2021-07-11 08:15:00,33667.3,2021-07-11 23:45:00,34253.81,586.51,267594.31999999995,167594.31999999995
2021-07-12 00:00:00,34134.26,2021-07-12 03:00:00,34305.04,-170.78,267423.5399999999,167423.53999999995
2021-07-12 03:15:00,34463.34,2021-07-12 04:45:00,34284.59,-178.75,267244.7899999999,167244.78999999995
2021-07-12 05:00:00,34233.82,2021-07-12 18:45:00,32873.07,1360.75,268605.5399999999,168605.53999999995
2021-07-12 23:30:00,33125.01,2021-07-13 04:45:00,33110.66,-14.35,268591.18999999994,168591.18999999994
2021-07-13 05:00:00,32898.01,2021-07-13 06:45:00,32958.7,-60.69,268530.49999999994,168530.49999999994
2021-07-13 07:00:00,33211.83,2021-07-13 12:00:00,32960.01,-251.82,268278.67999999993,168278.67999999993
2021-07-13 12:15:00,32881.93,2021-07-13 15:30:00,32662.44,219.49,268498.1699999999,168498.16999999993
2021-07-13 15:45:00,32781.41,2021-07-13 18:30:00,32554.21,-227.2,268270.9699999999,168270.9699999999
2021-07-13 18:45:00,32475.58,2021-07-13 23:00:00,32594.66,-119.08,268151.8899999999,168151.88999999993
2021-07-13 23:15:00,32679.95,2021-07-14 00:45:00,32420.02,-259.93,267891.95999999996,167891.95999999993
2021-07-14 01:00:00,32267.0,2021-07-14 09:00:00,32190.12,76.88,267968.83999999997,167968.83999999994
2021-07-14 09:15:00,32334.21,2021-07-14 18:45:00,32731.01,396.8,268365.6399999999,168365.63999999993
2021-07-14 19:00:00,32650.29,2021-07-14 22:15:00,32870.01,-219.72,268145.9199999999,168145.91999999993
2021-07-14 22:30:00,32973.23,2021-07-15 02:45:00,32753.34,-219.89,267926.0299999999,167926.0299999999
2021-07-15 03:00:00,32666.25,2021-07-15 20:00:00,31613.86,1052.39,268978.4199999999,168978.41999999993
2021-07-15 20:15:00,31682.91,2021-07-16 06:00:00,31741.0,58.09,269036.5099999999,169036.50999999992
2021-07-16 06:15:00,31661.64,2021-07-16 12:30:00,31222.72,438.92,269475.42999999993,169475.42999999993
2021-07-16 12:45:00,31699.99,2021-07-16 20:30:00,31893.51,193.52,269668.94999999995,169668.94999999992
2021-07-16 20:45:00,31814.0,2021-07-17 06:30:00,31508.01,305.99,269974.93999999994,169974.93999999992
2021-07-17 06:45:00,31556.77,2021-07-17 09:45:00,31589.67,32.9,270007.8399999999,170007.8399999999
2021-07-17 10:00:00,31246.45,2021-07-17 13:45:00,31607.99,-472.83,269535.0099999999,169535.00999999992
2021-07-17 14:30:00,31705.0,2021-07-17 22:45:00,31629.47,-75.53,269459.4799999999,169459.47999999992
2021-07-17 23:00:00,31569.99,2021-07-18 00:30:00,31777.5,-207.51,269251.9699999999,169251.9699999999
2021-07-18 00:45:00,31957.83,2021-07-18 04:15:00,32110.68,152.85,269404.81999999995,169404.81999999992
2021-07-18 04:30:00,32066.14,2021-07-18 16:30:00,31405.91,660.23,270065.04999999993,170065.04999999993
2021-07-18 16:45:00,31447.33,2021-07-18 22:15:00,31576.25,128.92,270193.97,170193.96999999994
2021-07-18 22:30:00,31514.31,2021-07-19 05:30:00,31681.62,-167.31,270026.6599999999,170026.65999999995
2021-07-19 05:45:00,31776.08,2021-07-19 08:15:00,31614.0,-162.08,269864.57999999996,169864.57999999996
2021-07-19 08:30:00,31555.93,2021-07-19 20:15:00,30680.24,875.69,270740.26999999996,170740.26999999996
2021-07-19 20:30:00,30773.85,2021-07-20 00:45:00,30788.03,14.18,270754.44999999995,170754.44999999995
2021-07-20 01:00:00,30578.56,2021-07-20 11:45:00,29673.33,905.23,271659.67999999993,171659.67999999996
2021-07-20 12:00:00,29703.24,2021-07-20 22:15:00,29650.0,-53.24,271606.43999999994,171606.43999999997
2021-07-20 22:30:00,29573.03,2021-07-21 03:15:00,29810.64,-237.61,271368.82999999996,171368.83
2021-07-21 03:30:00,29839.32,2021-07-21 09:45:00,31259.55,1420.23,272789.06,172789.06
2021-07-21 18:45:00,31757.9,2021-07-21 23:15:00,32028.04,-270.14,272518.92,172518.91999999998
2021-07-21 23:30:00,32135.73,2021-07-22 05:30:00,31930.93,-204.8,272314.12,172314.12
2021-07-22 05:45:00,31883.31,2021-07-22 12:45:00,32181.04,-297.73,272016.39,172016.38999999998
2021-07-22 13:00:00,32188.13,2021-07-22 20:30:00,32291.54,103.41,272119.8,172119.8
2021-07-22 20:45:00,32218.0,2021-07-23 01:15:00,32355.09,-137.09,271982.70999999996,171982.71
2021-07-23 01:30:00,32635.04,2021-07-23 05:45:00,32601.47,-33.57,271949.14,171949.13999999998
2021-07-23 06:00:00,32514.01,2021-07-23 19:45:00,32221.12,292.89,272242.03,172242.03
2021-07-23 20:00:00,32394.26,2021-07-24 04:00:00,33682.72,1288.46,273530.49,173530.49
2021-07-24 14:00:00,33729.99,2021-07-24 16:00:00,33868.0,-138.01,273392.48,173392.47999999998
2021-07-24 16:15:00,34182.5,2021-07-24 19:15:00,34094.63,-87.87,273304.61,173304.61
2021-07-24 19:30:00,33979.39,2021-07-24 23:15:00,34019.99,-40.6,273264.01,173264.00999999998
2021-07-24 23:30:00,34111.68,2021-07-25 01:30:00,34001.31,-110.37,273153.64,173153.63999999998
2021-07-25 01:45:00,33898.97,2021-07-25 02:45:00,34158.99,-260.02,272893.62,172893.62
2021-07-25 03:00:00,34278.79,2021-07-25 10:30:00,34360.0,81.21,272974.82999999996,172974.83
2021-07-25 10:45:00,34328.32,2021-07-25 17:00:00,34250.81,77.51,273052.33999999997,173052.34
2021-07-25 17:15:00,34417.01,2021-07-26 01:00:00,44200.69,9783.68,282836.02,182836.02
2021-07-26 01:15:00,37973.99,2021-07-26 06:00:00,38630.34,-656.35,282179.67,182179.66999999998
2021-07-26 06:15:00,39065.08,2021-07-26 10:00:00,38264.35,-800.73,281378.93999999994,181378.93999999997
2021-07-26 10:15:00,38179.99,2021-07-26 15:45:00,38537.0,-357.01,281021.92999999993,181021.92999999996
2021-07-26 16:00:00,38821.13,2021-07-26 19:45:00,39358.4,537.27,281559.19999999995,181559.19999999995
2021-07-26 20:00:00,38234.43,2021-07-27 07:45:00,37103.66,1130.77,282689.97,182689.96999999994
2021-07-27 08:00:00,37214.98,2021-07-27 13:45:00,38438.44,1223.46,283913.42999999993,183913.42999999993
2021-07-27 14:00:00,37745.82,2021-07-27 20:45:00,38017.58,-271.76,283641.6699999999,183641.66999999993
2021-07-27 21:00:00,38213.56,2021-07-28 06:15:00,39721.5,1507.94,285149.6099999999,185149.60999999993
2021-07-28 06:30:00,39313.28,2021-07-28 09:45:00,39933.54,-620.26,284529.3499999999,184529.34999999992
2021-07-28 10:00:00,40176.59,2021-07-28 12:30:00,39972.98,-203.61,284325.73999999993,184325.73999999993
2021-07-28 12:45:00,39669.85,2021-07-28 18:15:00,39526.81,143.04,284468.7799999999,184468.77999999994
2021-07-28 18:30:00,40252.01,2021-07-29 00:30:00,39707.99,-544.02,283924.75999999995,183924.75999999995
2021-07-29 00:45:00,39388.44,2021-07-29 05:15:00,39758.96,-370.52,283554.24,183554.23999999996
2021-07-29 05:30:00,40095.97,2021-07-29 11:15:00,40165.35,69.38,283623.62,183623.61999999997
2021-07-29 11:30:00,39676.99,2021-07-29 22:45:00,39773.85,-96.86,283526.76,183526.75999999998
2021-07-29 23:00:00,39883.44,2021-07-30 04:00:00,39927.41,43.97,283570.73,183570.72999999998
2021-07-30 04:15:00,39881.35,2021-07-30 13:45:00,38810.97,1070.38,284641.11,184641.11
2021-07-30 14:00:00,39045.95,2021-07-30 20:45:00,41727.0,2681.05,287322.16,187322.15999999997
2021-07-30 21:15:00,40886.0,2021-07-30 23:15:00,41415.12,-529.12,286793.04,186793.03999999998
2021-07-30 23:30:00,41877.19,2021-07-31 04:45:00,41829.94,-47.25,286745.79,186745.78999999998
2021-07-31 05:00:00,41702.42,2021-07-31 10:15:00,41764.11,-61.69,286684.1,186684.09999999998
2021-07-31 10:30:00,41894.29,2021-07-31 13:30:00,41550.0,-611.52,286072.57999999996,186072.58
2021-07-31 16:45:00,41284.09,2021-07-31 20:15:00,41385.49,-101.4,285971.18,185971.18
2021-07-31 20:30:00,41681.3,2021-08-01 04:45:00,42062.28,380.98,286352.16000000003,186352.16
2021-08-01 05:00:00,41747.0,2021-08-01 19:15:00,41203.89,543.11,286895.27,186895.27
2021-08-01 19:30:00,41414.31,2021-08-01 22:00:00,41109.71,-304.6,286590.67,186590.66999999998
2021-08-01 22:15:00,40583.6,2021-08-02 06:15:00,39699.99,883.61,287474.27999999997,187474.27999999997
2021-08-02 06:30:00,40035.0,2021-08-02 08:00:00,39975.95,-59.05,287415.23,187415.22999999998
2021-08-02 08:15:00,39658.93,2021-08-02 13:45:00,39557.43,101.5,287516.73,187516.72999999998
2021-08-02 14:00:00,39573.03,2021-08-02 19:15:00,39520.86,-52.17,287464.55999999994,187464.55999999997
2021-08-02 19:30:00,39332.93,2021-08-02 22:30:00,39369.38,-36.45,287428.11,187428.10999999996
2021-08-02 22:45:00,39410.01,2021-08-03 01:30:00,39034.99,-375.02,287053.08999999997,187053.08999999997
2021-08-03 01:45:00,38821.24,2021-08-03 08:00:00,38413.8,407.44,287460.52999999997,187460.52999999997
2021-08-03 08:15:00,38621.29,2021-08-03 12:00:00,38400.0,-725.03,286735.5,186735.49999999997
2021-08-03 15:15:00,38058.27,2021-08-03 21:30:00,38222.41,-164.14,286571.36,186571.35999999996
2021-08-03 21:45:00,38330.54,2021-08-04 03:00:00,38068.15,-262.39,286308.97,186308.96999999994
2021-08-04 03:15:00,37928.7,2021-08-04 10:30:00,37894.84,33.86,286342.82999999996,186342.82999999993
2021-08-04 10:45:00,38080.99,2021-08-04 21:00:00,39845.01,1764.02,288106.8499999999,188106.84999999992
2021-08-05 01:15:00,39248.0,2021-08-05 13:45:00,38038.16,1209.84,289316.68999999994,189316.68999999992
2021-08-05 14:00:00,38383.48,2021-08-05 23:00:00,41015.58,2632.1,291948.7899999999,191948.78999999992
2021-08-06 00:45:00,40079.88,2021-08-06 05:45:00,40549.35,-469.47,291479.31999999995,191479.31999999992
2021-08-06 06:00:00,40709.43,2021-08-06 21:30:00,42618.93,1909.5,293388.81999999995,193388.81999999992
2021-08-06 21:45:00,42434.21,2021-08-07 00:30:00,42931.12,-496.91,292891.9099999999,192891.90999999992
2021-08-07 00:45:00,43258.02,2021-08-07 06:15:00,43363.44,105.42,292997.32999999996,192997.32999999993
2021-08-07 06:30:00,43177.22,2021-08-07 09:45:00,43629.99,-452.77,292544.55999999994,192544.55999999994
2021-08-07 10:00:00,43778.4,2021-08-07 12:30:00,43839.83,61.43,292605.98999999993,192605.98999999993
2021-08-07 12:45:00,43546.05,2021-08-07 16:30:00,43425.72,120.33,292726.31999999995,192726.31999999992
2021-08-07 16:45:00,43706.59,2021-08-08 10:00:00,44632.93,926.34,293652.6599999999,193652.65999999992
2021-08-08 10:15:00,44345.55,2021-08-08 21:30:00,44181.59,163.96,293816.6199999999,193816.6199999999
2021-08-08 21:45:00,44210.0,2021-08-08 23:45:00,43787.71,-422.29,293394.3299999999,193394.3299999999
2021-08-09 00:00:00,43336.57,2021-08-09 04:30:00,43554.98,-218.41,293175.9199999999,193175.9199999999
2021-08-09 04:45:00,43574.41,2021-08-09 18:00:00,45912.1,2337.69,295513.60999999987,195513.6099999999
2021-08-09 20:45:00,45484.57,2021-08-09 22:30:00,46015.88,-531.31,294982.29999999993,194982.2999999999
2021-08-09 22:45:00,46258.3,2021-08-10 03:00:00,45946.06,-312.24,294670.05999999994,194670.0599999999
2021-08-10 03:15:00,45778.68,2021-08-10 08:30:00,46040.45,-261.77,294408.2899999999,194408.28999999992
2021-08-10 08:45:00,46151.28,2021-08-10 10:30:00,45484.44,-770.03,293638.2599999999,193638.25999999992
2021-08-10 10:45:00,45375.91,2021-08-10 19:15:00,45414.31,-38.4,293599.8599999999,193599.85999999993
2021-08-10 19:30:00,45512.01,2021-08-11 11:30:00,46067.88,555.87,294155.7299999999,194155.72999999992
2021-08-11 11:45:00,45946.21,2021-08-11 14:15:00,46376.06,-429.85,293725.8799999999,193725.87999999992
2021-08-11 14:30:00,46540.05,2021-08-11 20:45:00,46323.1,-216.95,293508.92999999993,193508.9299999999
2021-08-11 21:00:00,46098.99,2021-08-12 02:00:00,46002.99,96.0,293604.92999999993,193604.9299999999
2021-08-12 02:15:00,46076.2,2021-08-12 04:30:00,45739.69,-336.51,293268.4199999999,193268.4199999999
2021-08-12 04:45:00,45593.3,2021-08-12 19:45:00,44370.26,1223.04,294491.4599999999,194491.4599999999
2021-08-12 20:00:00,44533.25,2021-08-12 22:45:00,43970.0,-609.23,293882.22999999986,193882.2299999999
2021-08-14 03:30:00,47464.95,2021-08-14 09:15:00,47779.51,-314.56,293567.6699999999,193567.6699999999
2021-08-14 09:30:00,48050.63,2021-08-14 09:30:00,48050.63,0.0,293567.6699999999,193567.6699999999
2021-08-14 09:45:00,47035.91,2021-08-14 09:45:00,47035.91,-741.42,292826.2499999999,192826.24999999988
2021-08-14 14:15:00,46768.95,2021-08-14 19:45:00,47044.67,275.72,293101.96999999986,193101.96999999988
2021-08-14 20:00:00,46650.57,2021-08-14 21:30:00,46921.38,-270.81,292831.1599999999,192831.1599999999
2021-08-14 21:45:00,47029.11,2021-08-15 03:45:00,46900.01,-129.1,292702.0599999999,192702.05999999988
2021-08-15 04:00:00,46572.9,2021-08-15 13:45:00,46055.65,517.25,293219.3099999999,193219.30999999988
2021-08-15 14:00:00,46348.21,2021-08-15 16:45:00,45898.61,-449.6,292769.70999999985,192769.70999999988
2021-08-15 17:00:00,45729.99,2021-08-15 19:45:00,46335.28,-686.47,292083.2399999999,192083.23999999987
2021-08-15 20:00:00,46385.01,2021-08-16 06:00:00,47467.58,1082.57,293165.8099999999,193165.80999999988
2021-08-16 06:15:00,47230.01,2021-08-17 01:00:00,45986.77,1243.24,294409.0499999999,194409.04999999987
2021-08-17 01:15:00,46292.13,2021-08-17 05:45:00,46063.65,-228.48,294180.56999999983,194180.56999999986
2021-08-17 06:00:00,45904.07,2021-08-17 09:00:00,46329.02,-424.95,293755.6199999999,193755.61999999985
2021-08-17 09:15:00,46519.12,2021-08-17 13:45:00,46396.71,-122.41,293633.20999999985,193633.20999999985
2021-08-17 14:00:00,46169.48,2021-08-18 03:45:00,45083.38,1086.1,294719.3099999998,194719.30999999985
2021-08-18 04:00:00,45193.01,2021-08-18 11:15:00,45065.65,-127.36,294591.94999999984,194591.94999999987
2021-08-18 11:30:00,44843.15,2021-08-18 14:30:00,45309.84,-466.69,294125.2599999999,194125.25999999986
2021-08-18 14:45:00,45419.98,2021-08-18 18:45:00,45422.48,2.5,294127.7599999999,194127.75999999986
2021-08-18 19:00:00,45336.49,2021-08-18 23:00:00,44963.0,373.49,294501.2499999999,194501.24999999985
2021-08-18 23:15:00,45079.66,2021-08-19 02:45:00,44599.84,-479.82,294021.4299999998,194021.42999999985
2021-08-19 03:00:00,44303.13,2021-08-19 07:30:00,44366.54,-63.41,293958.01999999984,193958.01999999984
2021-08-19 07:45:00,44684.87,2021-08-19 11:15:00,44382.79,-302.08,293655.9399999998,193655.93999999986
2021-08-19 11:30:00,44294.54,2021-08-19 13:30:00,44805.65,-511.11,293144.82999999984,193144.82999999987
2021-08-19 13:45:00,44987.9,2021-08-20 00:15:00,47433.93,2446.03,295590.85999999987,195590.85999999987
2021-08-20 07:45:00,46871.29,2021-08-20 13:00:00,47200.01,-328.72,295262.1399999999,195262.13999999987
2021-08-20 13:15:00,47483.63,2021-08-20 18:45:00,48482.83,999.2,296261.33999999985,196261.33999999988
2021-08-20 19:00:00,48459.05,2021-08-20 21:30:00,48919.99,-460.94,295800.3999999999,195800.39999999988
2021-08-20 21:45:00,49378.76,2021-08-21 02:45:00,48877.78,-500.98,295299.41999999987,195299.41999999987
2021-08-21 03:00:00,48835.59,2021-08-21 10:30:00,48945.78,-110.19,295189.22999999986,195189.22999999986
2021-08-21 10:45:00,49311.04,2021-08-21 11:00:00,48496.7,-734.03,294455.19999999984,194455.19999999987
2021-08-21 11:15:00,48379.93,2021-08-21 12:30:00,48722.37,-342.44,294112.7599999999,194112.75999999986
2021-08-21 12:45:00,49245.22,2021-08-21 19:15:00,49155.37,-89.85,294022.90999999986,194022.90999999986
2021-08-21 19:30:00,48964.19,2021-08-22 05:30:00,49113.36,-149.17,293873.7399999999,193873.73999999985
2021-08-22 05:45:00,49153.8,2021-08-22 12:00:00,49037.48,-116.32,293757.4199999998,193757.41999999984
2021-08-22 12:15:00,49000.01,2021-08-22 16:15:00,48717.64,282.37,294039.7899999998,194039.78999999983
2021-08-22 16:30:00,48759.97,2021-08-23 08:45:00,50263.35,1503.38,295543.1699999998,195543.16999999984
2021-08-23 14:30:00,49867.64,2021-08-23 21:45:00,49601.6,266.04,295809.20999999985,195809.20999999985
2021-08-23 22:00:00,49696.65,2021-08-24 00:45:00,49272.89,-593.33,295215.8799999999,195215.87999999986
2021-08-24 01:00:00,48988.46,2021-08-24 03:15:00,49294.02,-305.56,294910.31999999983,194910.31999999986
2021-08-24 03:30:00,49338.77,2021-08-24 10:30:00,49435.57,96.8,295007.1199999999,195007.11999999985
2021-08-24 10:45:00,49330.78,2021-08-25 02:15:00,48124.83,1205.95,296213.06999999983,196213.06999999986
2021-08-25 02:30:00,48267.38,2021-08-25 07:45:00,48159.67,-107.71,296105.35999999987,196105.35999999987
2021-08-25 08:00:00,47995.57,2021-08-25 12:30:00,47637.65,357.92,296463.2799999999,196463.27999999988
2021-08-25 12:45:00,47772.8,2021-08-26 02:15:00,48840.01,1067.21,297530.4899999999,197530.48999999987
2021-08-26 02:30:00,48746.44,2021-08-26 12:00:00,46367.97,2378.47,299908.95999999985,199908.95999999988
2021-08-26 12:15:00,47393.77,2021-08-26 16:15:00,46734.61,-852.0,299056.95999999985,199056.95999999988
2021-08-27 00:00:00,46634.09,2021-08-27 00:30:00,46762.61,-128.52,298928.4399999999,198928.4399999999
2021-08-27 00:45:00,47278.4,2021-08-27 03:00:00,47094.78,-183.62,298744.8199999999,198744.8199999999
2021-08-27 03:15:00,46790.0,2021-08-27 07:30:00,47313.64,-523.64,298221.1799999999,198221.17999999988
2021-08-27 07:45:00,47483.55,2021-08-27 13:00:00,47160.12,-323.43,297897.7499999999,197897.74999999988
2021-08-27 13:15:00,47149.59,2021-08-27 14:00:00,47707.26,-557.67,297340.07999999984,197340.07999999987
2021-08-27 14:15:00,47963.03,2021-08-28 05:30:00,48926.71,963.68,298303.7599999999,198303.75999999986
2021-08-28 05:45:00,48907.01,2021-08-28 15:45:00,48840.0,67.01,298370.7699999999,198370.76999999987
2021-08-28 16:00:00,48925.69,2021-08-28 18:45:00,48815.84,-109.85,298260.91999999987,198260.91999999987
2021-08-28 19:00:00,48676.74,2021-08-28 21:30:00,48914.85,-238.11,298022.8099999999,198022.80999999988
2021-08-28 21:45:00,48959.19,2021-08-29 02:15:00,49281.5,322.31,298345.1199999999,198345.11999999988
2021-08-29 02:30:00,49041.38,2021-08-29 06:00:00,48361.76,679.62,299024.7399999999,199024.73999999987
2021-08-29 06:15:00,48419.55,2021-08-29 23:30:00,48886.08,466.53,299491.2699999999,199491.26999999987
2021-08-29 23:45:00,48795.41,2021-08-30 08:15:00,48070.01,725.4,300216.66999999987,200216.66999999987
2021-08-30 08:30:00,48218.12,2021-08-30 11:30:00,47966.93,-525.53,299691.1399999999,199691.13999999987
2021-08-30 12:15:00,47603.22,2021-08-30 15:15:00,47909.61,-306.39,299384.7499999999,199384.74999999985
2021-08-30 15:30:00,48010.62,2021-08-30 22:00:00,48220.55,209.93,299594.6799999998,199594.67999999985
2021-08-30 22:15:00,47849.72,2021-08-31 05:45:00,47176.68,673.04,300267.71999999986,200267.71999999986
2021-08-31 06:00:00,47197.83,2021-08-31 09:45:00,47429.21,231.38,300499.09999999986,200499.09999999986
2021-08-31 10:00:00,47277.97,2021-08-31 11:15:00,47799.0,-521.03,299978.06999999983,199978.06999999986
2021-08-31 11:30:00,48038.22,2021-08-31 14:30:00,47576.34,-461.88,299516.1899999998,199516.18999999986
2021-08-31 14:45:00,47298.48,2021-09-01 03:45:00,47086.61,211.87,299728.0599999998,199728.05999999985
2021-09-01 04:00:00,47281.99,2021-09-01 14:30:00,47478.8,196.81,299924.8699999999,199924.86999999985
2021-09-01 14:45:00,47320.78,2021-09-01 16:15:00,47494.42,-173.64,299751.22999999986,199751.22999999984
2021-09-01 16:30:00,48299.77,2021-09-01 16:30:00,48299.77,-662.76,299088.46999999986,199088.46999999983
2021-09-01 19:30:00,48221.01,2021-09-01 21:45:00,48462.99,-241.98,298846.4899999998,198846.48999999982
2021-09-01 22:00:00,48769.44,2021-09-02 14:15:00,50046.55,1277.11,300123.5999999998,200123.5999999998
2021-09-02 14:30:00,49612.19,2021-09-02 21:30:00,49723.01,-110.82,300012.7799999998,200012.7799999998
