entry_date,entry_price,exit_date,exit_price,PnL,Balance,Cum_PnL
2023-01-13 12:30:00,18862.9,2023-01-13 14:45:00,18990.1,-218.5411789989608,100164.06969337216,164.06969337216754
2023-01-13 15:00:00,19122.9,2023-01-14 00:30:00,21208.08078304184,2085.180783041841,102249.250476414,2249.2504764140085
2023-01-14 01:15:00,20734.3,2023-01-14 08:15:00,20966.2,-231.90000000000146,102017.35047641401,2017.350476414007
2023-01-14 08:30:00,21036.6,2023-01-14 09:00:00,20842.0,-194.59999999999854,101822.750476414,1822.7504764140085
2023-01-14 09:15:00,20585.4,2023-01-14 11:00:00,20718.5,-133.09999999999854,101689.65047641401,1689.65047641401
2023-01-14 11:15:00,20723.9,2023-01-14 15:15:00,20818.9,95.0,101784.65047641401,1784.65047641401
2023-01-14 15:30:00,20728.1,2023-01-14 20:45:00,20895.0,-166.90000000000146,101617.750476414,1617.7504764140085
2023-01-14 21:00:00,20948.4,2023-01-15 00:15:00,20927.3,-21.100000000002183,101596.65047641401,1596.6504764140063
2023-01-15 00:30:00,20665.4,2023-01-15 06:00:00,20738.0,-72.59999999999854,101524.050476414,1524.0504764140078
2023-01-15 06:15:00,20775.6,2023-01-15 17:45:00,20931.0,155.40000000000146,101679.45047641401,1679.4504764140092
2023-01-15 18:00:00,20788.0,2023-01-15 20:15:00,20877.4,-89.40000000000146,101590.050476414,1590.0504764140078
2023-01-15 20:30:00,20887.9,2023-01-16 03:15:00,21131.4,243.5,101833.550476414,1833.5504764140078
2023-01-16 03:30:00,21050.1,2023-01-16 11:45:00,20821.7,228.39999999999782,102061.950476414,2061.9504764140056
2023-01-16 12:00:00,20861.6,2023-01-16 15:00:00,20672.7,-246.4053600457289,101815.54511636827,1815.5451163682767
2023-01-16 21:15:00,21123.0,2023-01-17 03:15:00,21096.0,27.0,101842.54511636827,1842.5451163682767
2023-01-17 03:30:00,21137.6,2023-01-17 14:15:00,21276.8,139.20000000000073,101981.74511636827,1981.7451163682774
2023-01-17 14:30:00,21150.6,2023-01-17 18:30:00,21320.6,-170.0,101811.74511636827,1811.7451163682774
2023-01-17 18:45:00,21361.9,2023-01-17 23:15:00,21215.3,-146.60000000000218,101665.14511636828,1665.1451163682752
2023-01-17 23:30:00,21162.8,2023-01-18 02:45:00,21292.9,-130.10000000000218,101535.04511636827,1535.045116368273
2023-01-18 03:00:00,21347.1,2023-01-18 09:00:00,21246.5,-168.45839292207583,101366.58672344619,1366.5867234461973
2023-01-18 09:30:00,21181.3,2023-01-18 13:30:00,21317.0,-173.04232621041285,101193.54439723579,1193.5443972357843
2023-01-18 13:45:00,21401.2,2023-01-18 14:15:00,21399.9,-1.2999999999992724,101192.24439723579,1192.244397235785
2023-01-18 14:30:00,21351.4,2023-01-18 16:45:00,20851.3,500.1000000000022,101692.34439723579,1692.3443972357873
2023-01-18 17:00:00,21079.0,2023-01-18 21:45:00,20780.7,-298.2999999999993,101394.04439723579,1394.044397235788
2023-01-18 22:00:00,20705.7,2023-01-19 04:00:00,20793.5,-87.79999999999927,101306.24439723579,1306.2443972357887
2023-01-19 04:15:00,20827.2,2023-01-19 11:00:00,20760.0,-67.20000000000073,101239.04439723579,1239.044397235788
2023-01-19 11:15:00,20728.1,2023-01-19 15:00:00,20846.1,-192.21524891927382,101046.82914831651,1046.8291483165142
2023-01-19 15:15:00,20903.1,2023-01-19 21:15:00,21040.8,137.70000000000073,101184.52914831652,1184.529148316515
2023-01-19 21:30:00,20972.0,2023-01-20 01:00:00,21060.4,-88.40000000000146,101096.12914831651,1096.1291483165135
2023-01-20 01:15:00,21126.6,2023-01-20 04:15:00,21121.6,-5.0,101091.12914831651,1091.1291483165135
2023-01-20 04:30:00,21032.5,2023-01-20 11:45:00,20957.6,74.90000000000146,101166.02914831652,1166.029148316515
2023-01-20 12:00:00,20996.5,2023-01-20 21:45:00,22334.485615686233,1337.9856156862334,102504.01476400274,2504.014764002748
2023-01-21 05:00:00,22574.1,2023-01-21 08:15:00,22666.5,-92.40000000000146,102411.61476400275,2411.6147640027466
2023-01-21 08:30:00,22757.9,2023-01-21 10:00:00,23304.9,547.0,102958.61476400275,2958.6147640027466
2023-01-21 10:15:00,22785.2,2023-01-21 10:15:00,22785.2,-477.0289881524109,102481.58577585034,2481.5857758503357
2023-01-21 12:45:00,23036.8,2023-01-21 22:00:00,23123.0,86.20000000000073,102567.78577585034,2567.7857758503364
2023-01-21 22:15:00,23056.9,2023-01-22 05:15:00,22859.9,197.0,102764.78577585034,2764.7857758503364
2023-01-22 05:30:00,22881.2,2023-01-22 11:00:00,22860.5,-20.700000000000728,102744.08577585034,2744.0857758503357
2023-01-22 11:15:00,22770.0,2023-01-22 13:15:00,22900.0,-130.0,102614.08577585034,2614.0857758503357
2023-01-22 13:30:00,22908.2,2023-01-22 15:00:00,23039.1,130.89999999999782,102744.98577585033,2744.9857758503335
2023-01-22 15:15:00,22774.9,2023-01-22 17:30:00,22893.6,-118.69999999999709,102626.28577585034,2626.2857758503364
2023-01-22 17:45:00,22924.4,2023-01-22 19:45:00,22720.0,-204.40000000000146,102421.88577585033,2421.885775850335
2023-01-22 20:00:00,22532.7,2023-01-22 22:30:00,22561.6,-28.899999999997817,102392.98577585033,2392.985775850337
2023-01-22 22:45:00,22674.3,2023-01-23 19:15:00,22847.8,173.5,102566.48577585033,2566.485775850337
2023-01-23 19:30:00,22746.0,2023-01-23 21:15:00,22980.6,-234.59999999999854,102331.88577585034,2331.8857758503386
2023-01-23 21:30:00,23012.5,2023-01-24 08:45:00,23046.9,34.400000000001455,102366.28577585034,2366.28577585034
2023-01-24 09:00:00,22917.1,2023-01-24 12:00:00,22882.1,35.0,102401.28577585034,2401.28577585034
2023-01-24 12:15:00,22989.3,2023-01-24 13:15:00,22950.0,-39.29999999999927,102361.98577585033,2361.985775850341
2023-01-24 13:30:00,22819.2,2023-01-24 17:45:00,22905.9,-86.70000000000073,102275.28577585034,2275.28577585034
2023-01-24 18:00:00,22993.7,2023-01-24 22:00:00,22891.0,-102.70000000000073,102172.58577585034,2172.5857758503394
2023-01-24 22:15:00,22689.5,2023-01-25 03:00:00,22591.6,97.90000000000146,102270.48577585033,2270.485775850341
2023-01-25 03:15:00,22620.8,2023-01-25 09:45:00,22601.8,-19.0,102251.48577585033,2251.485775850341
2023-01-25 10:00:00,22532.0,2023-01-25 11:45:00,22595.9,-63.900000000001455,102187.58577585034,2187.5857758503394
2023-01-25 12:00:00,22720.0,2023-01-25 14:15:00,22558.3,-161.70000000000073,102025.88577585034,2025.8857758503386
2023-01-25 14:30:00,22508.0,2023-01-25 15:45:00,22573.3,-65.29999999999927,101960.58577585034,1960.5857758503394
2023-01-25 16:00:00,22616.4,2023-01-25 22:30:00,23397.9,781.5,102742.08577585034,2742.0857758503394
2023-01-25 22:45:00,22930.1,2023-01-26 02:45:00,23175.0,-244.90000000000146,102497.18577585033,2497.185775850338
2023-01-26 03:00:00,23203.7,2023-01-26 06:15:00,22996.5,-272.8664855173922,102224.31929033295,2224.3192903329455
2023-01-26 07:45:00,22961.3,2023-01-26 12:15:00,23036.5,-75.20000000000073,102149.11929033295,2149.1192903329447
2023-01-26 12:30:00,23082.6,2023-01-26 20:45:00,23105.8,23.200000000000728,102172.31929033295,2172.3192903329455
2023-01-26 21:00:00,22987.5,2023-01-27 02:45:00,22772.6,214.90000000000146,102387.21929033294,2387.219290332947
2023-01-27 03:00:00,22794.5,2023-01-27 10:45:00,22942.9,148.40000000000146,102535.61929033295,2535.6192903329484
2023-01-27 11:00:00,22918.8,2023-01-27 14:45:00,22958.4,-39.60000000000218,102496.01929033294,2496.019290332946
2023-01-27 15:00:00,23086.5,2023-01-27 20:30:00,23259.0,172.5,102668.51929033294,2668.519290332946
2023-01-27 20:45:00,23104.7,2023-01-28 03:30:00,23108.8,-4.099999999998545,102664.41929033295,2664.4192903329476
2023-01-28 03:45:00,23109.0,2023-01-28 06:45:00,23031.9,-77.09999999999854,102587.31929033295,2587.319290332949
2023-01-28 07:00:00,23000.0,2023-01-28 14:45:00,22941.6,58.400000000001455,102645.71929033296,2645.7192903329505
2023-01-28 15:00:00,23027.9,2023-01-29 01:30:00,23336.5,308.59999999999854,102954.31929033295,2954.319290332949
2023-01-29 01:45:00,23232.0,2023-01-29 05:30:00,23232.0,0.0,102954.31929033295,2954.319290332949
2023-01-29 05:45:00,23244.6,2023-01-29 11:00:00,23434.6,190.0,103144.31929033295,3144.319290332949
2023-01-29 11:15:00,23404.4,2023-01-29 16:30:00,23560.7,-156.29999999999927,102988.01929033294,2988.01929033295
2023-01-29 16:45:00,23585.8,2023-01-30 00:00:00,23777.9,192.10000000000218,103180.11929033295,3180.119290332952
2023-01-30 00:15:00,23708.9,2023-01-30 05:30:00,23715.3,-6.399999999997817,103173.71929033296,3173.719290332954
2023-01-30 05:45:00,23733.7,2023-01-30 08:00:00,23670.1,-63.60000000000218,103110.11929033295,3110.119290332952
2023-01-30 08:15:00,23552.5,2023-01-30 14:30:00,23194.0,358.5,103468.61929033295,3468.619290332952
2023-01-30 14:45:00,23281.6,2023-01-30 18:45:00,23136.9,-144.6999999999971,103323.91929033295,3323.919290332955
2023-01-30 19:00:00,22792.0,2023-01-30 19:00:00,22792.0,-344.2248882121079,102979.69440212085,2979.694402120847
2023-01-30 23:15:00,22787.6,2023-01-31 05:30:00,22824.1,36.5,103016.19440212085,3016.194402120847
2023-01-31 05:45:00,22748.1,2023-01-31 07:15:00,22856.5,-108.40000000000146,102907.79440212084,2907.7944021208455
2023-01-31 07:30:00,22901.2,2023-01-31 10:30:00,22854.8,-46.400000000001455,102861.39440212084,2861.394402120844
2023-01-31 10:45:00,22821.1,2023-01-31 13:15:00,22887.1,-66.0,102795.39440212084,2795.394402120844
2023-01-31 13:30:00,23065.5,2023-01-31 21:00:00,23064.3,-1.2000000000007276,102794.19440212085,2794.1944021208433
2023-01-31 21:15:00,22982.9,2023-01-31 22:30:00,22977.8,5.100000000002183,102799.29440212084,2799.2944021208455
2023-01-31 22:45:00,23178.6,2023-02-01 00:00:00,23084.6,-94.0,102705.29440212084,2705.2944021208455
2023-02-01 00:15:00,23034.9,2023-02-01 04:45:00,23130.0,-95.09999999999854,102610.19440212085,2610.194402120847
2023-02-01 05:00:00,23152.6,2023-02-01 08:00:00,23048.3,-104.29999999999927,102505.89440212084,2505.8944021208476
2023-02-01 08:15:00,22962.3,2023-02-01 11:00:00,23016.5,-54.20000000000073,102451.69440212085,2451.694402120847
2023-02-01 11:15:00,23087.2,2023-02-01 15:30:00,23009.9,-77.29999999999927,102374.39440212084,2374.3944021208476
2023-02-01 15:45:00,22975.7,2023-02-01 18:00:00,22964.9,10.799999999999272,102385.19440212085,2385.194402120847
2023-02-01 18:15:00,23103.9,2023-02-02 02:00:00,23945.8,841.8999999999978,103227.09440212084,3227.0944021208447
2023-02-02 02:15:00,23916.0,2023-02-02 09:30:00,23807.6,108.40000000000146,103335.49440212085,3335.494402120846
2023-02-02 09:45:00,23839.7,2023-02-02 14:30:00,23768.3,-71.40000000000146,103264.09440212084,3264.0944021208447
2023-02-02 14:45:00,23611.8,2023-02-02 15:30:00,23801.3,-189.5,103074.59440212084,3074.5944021208447
2023-02-02 15:45:00,23843.3,2023-02-02 19:15:00,23835.5,-7.799999999999272,103066.79440212084,3066.7944021208455
2023-02-02 19:30:00,23755.9,2023-02-03 05:45:00,23527.1,228.8000000000029,103295.59440212084,3295.5944021208484
2023-02-03 06:00:00,23551.4,2023-02-03 08:00:00,23392.6,-171.80205878914234,103123.7923433317,3123.792343331706
2023-02-03 10:15:00,23380.1,2023-02-03 11:15:00,23467.5,-87.40000000000146,103036.39234333171,3036.3923433317045
2023-02-03 11:30:00,23513.3,2023-02-03 13:30:00,23378.1,-200.5451216907556,102835.84722164094,2835.847221640949
2023-02-03 13:45:00,23348.9,2023-02-03 14:30:00,23480.6,-131.6999999999971,102704.14722164095,2704.147221640952
2023-02-03 14:45:00,23516.3,2023-02-03 18:00:00,23457.7,-58.599999999998545,102645.54722164095,2645.5472216409535
2023-02-03 18:15:00,23423.7,2023-02-03 22:30:00,23414.2,9.5,102655.04722164095,2655.0472216409535
2023-02-03 22:45:00,23417.2,2023-02-04 04:15:00,23344.9,-72.29999999999927,102582.74722164095,2582.747221640954
2023-02-04 04:30:00,23325.6,2023-02-04 10:15:00,23332.1,-6.5,102576.24722164095,2576.247221640954
2023-02-04 10:30:00,23355.0,2023-02-04 15:00:00,23466.9,111.90000000000146,102688.14722164096,2688.1472216409556
2023-02-04 15:15:00,23416.4,2023-02-05 03:30:00,23314.8,101.60000000000218,102789.74722164095,2789.747221640958
2023-02-05 03:45:00,23343.4,2023-02-05 11:30:00,23369.2,25.799999999999272,102815.54722164095,2815.547221640957
2023-02-05 11:45:00,23354.1,2023-02-05 13:15:00,23146.9,207.1999999999971,103022.74722164095,3022.747221640954
2023-02-05 13:30:00,23189.5,2023-02-05 16:15:00,23137.4,-198.9193487899663,102823.82787285099,2823.8278728509877
2023-02-05 17:30:00,22914.1,2023-02-05 21:45:00,22896.8,17.299999999999272,102841.127872851,2841.127872850987
2023-02-05 22:00:00,22958.1,2023-02-06 02:30:00,22955.0,-3.099999999998545,102838.02787285099,2838.0278728509884
2023-02-06 02:45:00,22874.5,2023-02-06 06:45:00,22776.1,98.40000000000146,102936.427872851,2936.42787285099
2023-02-06 07:00:00,22795.0,2023-02-06 11:00:00,22790.0,-5.0,102931.427872851,2931.42787285099
2023-02-06 11:15:00,22750.1,2023-02-06 12:00:00,22856.2,-177.7999618379174,102753.62791101307,2753.6279110130727
2023-02-06 15:45:00,23040.5,2023-02-06 21:15:00,22973.7,-66.79999999999927,102686.82791101307,2686.8279110130734
2023-02-06 21:30:00,22969.9,2023-02-07 00:45:00,22789.5,180.40000000000146,102867.22791101308,2867.227911013075
2023-02-07 01:00:00,22839.1,2023-02-07 15:00:00,22940.7,101.60000000000218,102968.82791101308,2968.827911013077
2023-02-07 15:15:00,22896.5,2023-02-07 17:30:00,22997.3,-100.79999999999927,102868.02791101308,2868.0279110130778
2023-02-07 17:45:00,23278.0,2023-02-07 17:45:00,23278.0,-259.8152312962246,102608.21267971685,2608.212679716853
2023-02-07 18:15:00,22786.3,2023-02-07 18:15:00,22786.3,-351.59476576052054,102256.61791395633,2256.6179139563324
2023-02-07 20:15:00,23190.9,2023-02-08 02:45:00,23240.0,49.099999999998545,102305.71791395634,2305.717913956331
2023-02-08 03:00:00,23232.5,2023-02-08 16:30:00,22855.3,377.2000000000007,102682.91791395633,2682.9179139563316
2023-02-08 16:45:00,22957.8,2023-02-09 02:30:00,22877.3,-80.5,102602.41791395633,2602.4179139563316
2023-02-09 02:45:00,22794.9,2023-02-09 05:15:00,22571.2,223.70000000000073,102826.11791395633,2826.1179139563324
2023-02-09 05:30:00,22598.7,2023-02-09 15:00:00,22671.4,72.70000000000073,102898.81791395633,2898.817913956333
2023-02-09 15:15:00,22615.4,2023-02-10 02:15:00,21874.130898782092,741.2691012179091,103640.08701517424,3640.087015174242
2023-02-10 06:15:00,21841.6,2023-02-10 11:30:00,21773.0,-68.59999999999854,103571.48701517424,3571.4870151742434
2023-02-10 11:45:00,21726.6,2023-02-10 14:45:00,21835.9,-109.30000000000291,103462.18701517425,3462.1870151742405
2023-02-10 15:00:00,21869.6,2023-02-10 15:30:00,21716.9,-152.6999999999971,103309.48701517424,3309.4870151742434
2023-02-10 15:45:00,21649.0,2023-02-10 18:30:00,21682.1,-33.099999999998545,103276.38701517424,3276.387015174245
2023-02-10 18:45:00,21696.2,2023-02-10 21:15:00,21623.7,-72.5,103203.88701517424,3203.887015174245
2023-02-10 21:30:00,21507.7,2023-02-11 00:00:00,21595.1,-87.39999999999782,103116.48701517425,3116.487015174247
2023-02-11 00:15:00,21628.1,2023-02-11 16:15:00,21717.1,89.0,103205.48701517425,3205.487015174247
2023-02-11 16:30:00,21685.9,2023-02-11 20:00:00,21645.2,40.70000000000073,103246.18701517425,3246.187015174248
2023-02-11 20:15:00,21696.6,2023-02-12 01:45:00,21797.4,100.80000000000291,103346.98701517425,3346.9870151742507
2023-02-12 02:00:00,21772.4,2023-02-12 08:15:00,21801.4,-29.0,103317.98701517425,3317.9870151742507
2023-02-12 08:30:00,21836.8,2023-02-12 09:45:00,21896.4,59.60000000000218,103377.58701517426,3377.587015174253
2023-02-12 10:00:00,21840.0,2023-02-12 14:15:00,21826.0,14.0,103391.58701517426,3391.587015174253
2023-02-12 14:30:00,21936.7,2023-02-12 20:45:00,21955.0,18.299999999999272,103409.88701517426,3409.887015174252
2023-02-12 21:00:00,21927.6,2023-02-13 03:30:00,21802.0,125.59999999999854,103535.48701517425,3535.4870151742507
2023-02-13 03:45:00,21800.9,2023-02-13 08:15:00,21769.8,-31.100000000002183,103504.38701517424,3504.3870151742485
2023-02-13 08:30:00,21698.4,2023-02-13 11:00:00,21582.5,115.90000000000146,103620.28701517425,3620.28701517425
2023-02-13 11:15:00,21626.9,2023-02-13 16:30:00,21511.6,-237.65195144355533,103382.63506373069,3382.6350637306946
2023-02-13 17:30:00,21445.4,2023-02-13 18:15:00,21578.0,-132.59999999999854,103250.0350637307,3250.035063730696
2023-02-13 18:30:00,21593.2,2023-02-14 03:00:00,21727.9,134.70000000000073,103384.7350637307,3384.7350637306968
2023-02-14 03:15:00,21690.8,2023-02-14 09:30:00,21717.5,-26.700000000000728,103358.0350637307,3358.035063730696
2023-02-14 09:45:00,21808.7,2023-02-14 13:30:00,21701.4,-203.2980316451504,103154.73703208554,3154.7370320855457
2023-02-14 14:00:00,21636.7,2023-02-14 14:30:00,21709.8,-73.09999999999854,103081.63703208555,3081.637032085547
2023-02-14 14:45:00,22239.9,2023-02-14 14:45:00,22239.9,-347.9900552292626,102733.64697685628,2733.6469768562847
2023-02-15 00:30:00,22122.9,2023-02-15 07:00:00,22128.0,-5.099999999998545,102728.54697685629,2728.546976856286
2023-02-15 07:15:00,22146.0,2023-02-15 13:45:00,22687.1,541.0999999999985,103269.64697685628,3269.6469768562847
2023-02-15 14:00:00,22666.0,2023-02-15 18:15:00,22860.4,-194.40000000000146,103075.24697685629,3075.2469768562833
2023-02-15 18:30:00,22935.6,2023-02-15 23:30:00,24293.2200775867,1357.6200775866992,104432.86705444298,4432.867054442982
2023-02-16 05:00:00,24632.4,2023-02-16 09:30:00,24630.6,1.8000000000029104,104434.66705444298,4434.667054442985
2023-02-16 09:45:00,24662.8,2023-02-16 13:45:00,24465.0,-256.54163218856615,104178.12542225442,4178.125422254419
2023-02-16 14:15:00,24412.4,2023-02-16 15:15:00,24557.9,-145.5,104032.62542225442,4032.6254222544194
2023-02-16 15:30:00,24792.3,2023-02-16 19:30:00,24887.4,95.10000000000218,104127.72542225441,4127.725422254422
2023-02-16 19:45:00,24879.0,2023-02-17 01:30:00,23757.2,1121.7999999999993,105249.52542225442,5249.525422254421
2023-02-17 01:45:00,23852.2,2023-02-17 07:30:00,23747.9,-104.29999999999927,105145.22542225441,5145.225422254422
2023-02-17 07:45:00,23636.0,2023-02-17 11:00:00,23745.9,-109.90000000000146,105035.32542225442,5035.32542225442
2023-02-17 11:15:00,23829.1,2023-02-17 21:30:00,24692.8,863.7000000000007,105899.02542225442,5899.025422254421
2023-02-17 21:45:00,24485.1,2023-02-17 22:30:00,24579.5,-94.40000000000146,105804.62542225442,5804.625422254419
2023-02-17 22:45:00,24683.3,2023-02-18 06:45:00,24630.0,-53.29999999999927,105751.32542225442,5751.32542225442
2023-02-18 07:00:00,24576.1,2023-02-18 12:30:00,24586.3,-10.200000000000728,105741.12542225442,5741.125422254419
2023-02-18 12:45:00,24624.5,2023-02-18 19:15:00,24688.3,63.79999999999927,105804.92542225443,5804.925422254419
2023-02-18 19:30:00,24596.0,2023-02-19 00:00:00,24647.6,-51.599999999998545,105753.32542225442,5753.32542225442
2023-02-19 00:15:00,24734.7,2023-02-19 06:00:00,24757.0,22.299999999999272,105775.62542225442,5775.625422254419
2023-02-19 06:15:00,24687.2,2023-02-19 12:30:00,24683.3,3.900000000001455,105779.52542225442,5779.525422254421
2023-02-19 12:45:00,24700.5,2023-02-19 16:30:00,24931.1,230.59999999999854,106010.12542225442,6010.125422254419
2023-02-19 16:45:00,24781.1,2023-02-20 01:45:00,24231.0,550.0999999999985,106560.22542225441,6560.225422254418
2023-02-20 02:00:00,24332.5,2023-02-20 19:45:00,24878.5,546.0,107106.22542225441,7106.225422254418
2023-02-20 20:00:00,24817.7,2023-02-21 00:15:00,24819.0,-1.2999999999992724,107104.92542225443,7104.925422254419
2023-02-21 00:30:00,24915.3,2023-02-21 08:15:00,25055.5,140.20000000000073,107245.12542225442,7245.125422254419
2023-02-21 08:30:00,24812.0,2023-02-21 17:30:00,24474.1,337.90000000000146,107583.02542225442,7583.025422254421
2023-02-21 17:45:00,24656.3,2023-02-21 20:45:00,24468.1,-188.20000000000073,107394.82542225442,7394.82542225442
2023-02-21 21:00:00,24380.3,2023-02-22 03:45:00,24198.8,181.5,107576.32542225442,7576.32542225442
2023-02-22 04:00:00,24203.9,2023-02-22 08:15:00,23997.6,-206.3000000000029,107370.02542225442,7370.025422254417
2023-02-22 08:30:00,23870.7,2023-02-22 10:15:00,24094.6,-223.89999999999782,107146.12542225442,7146.125422254419
2023-02-22 10:30:00,24163.3,2023-02-22 14:45:00,23927.7,-235.59999999999854,106910.52542225442,6910.525422254421
